timestamp,TotalUptime,bootcounter,MCUTemp,Temperature
2022-02-13T00:53:22Z,2554560,191,-1.00000000000000005551115123125782702118158340454101562500,0E-56
2022-02-11T18:27:49Z,2445060,187,-1.00000000000000005551115123125782702118158340454101562500,0E-56
2022-02-11T18:26:49Z,2444999,187,-0.20000000000000001110223024625156540423631668090820312500,0E-56
2022-02-11T18:25:49Z,2444940,187,0.80000000000000004440892098500626161694526672363281250000,0E-56
2022-02-11T18:23:49Z,2444820,187,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-02-11T18:22:49Z,2444760,187,3.20000000000000017763568394002504646778106689453125000000,0E-56
2022-02-11T18:20:49Z,2444640,187,4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-02-11T18:19:49Z,2444580,187,5.60000000000000031086244689504383131861686706542968750000,0E-56
2022-02-11T16:51:48Z,2439300,187,0E-56,0E-56
2022-02-11T16:50:48Z,2439239,187,0.80000000000000004440892098500626161694526672363281250000,0E-56
2022-02-11T16:49:48Z,2439180,187,1.40000000000000007771561172376095782965421676635742187500,0E-56
2022-02-11T16:48:48Z,2439120,187,2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-02-11T16:47:48Z,2439060,187,3.60000000000000019984014443252817727625370025634765625000,0E-56
2022-02-11T12:40:48Z,2424240,187,11.40000000000000063282712403633922804147005081176757812500,0E-56
2022-02-11T12:39:48Z,2424180,187,10.50000000000000058286708792820718372240662574768066406250,0E-56
2022-02-11T12:38:48Z,2424120,187,9.90000000000000054956039718945248750969767570495605468750,0E-56
2022-02-11T12:36:48Z,2424000,187,8.70000000000000048294701571194309508427977561950683593750,0E-56
2022-02-11T12:35:48Z,2423939,187,7.20000000000000039968028886505635455250740051269531250000,0E-56
2022-02-11T12:35:48Z,2423939,187,7.20000000000000039968028886505635455250740051269531250000,0E-56
2022-02-11T10:45:46Z,2417339,185,-1.60000000000000008881784197001252323389053344726562500000,0E-56
2022-02-11T10:44:46Z,2417280,185,-2.00000000000000011102230246251565404236316680908203125000,0E-56
2022-02-11T10:43:46Z,2417220,185,-2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-02-11T10:42:46Z,2417160,185,-2.70000000000000014988010832439613295719027519226074218750,0E-56
2022-02-11T10:39:46Z,2416980,185,-2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-02-11T09:14:46Z,2411880,185,0E-56,0E-56
2022-02-11T09:11:46Z,2411700,185,-1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-02-11T09:09:46Z,2411580,185,-1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-02-11T09:07:46Z,2411460,185,-2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-02-11T09:05:46Z,2411339,185,-3.00000000000000016653345369377348106354475021362304687500,0E-56
2022-02-11T07:38:46Z,2406120,185,-0.60000000000000003330669073875469621270895004272460937500,0E-56
2022-02-11T07:37:46Z,2406060,185,-1.10000000000000006106226635438360972329974174499511718750,0E-56
2022-02-11T07:36:46Z,2405999,185,-1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-02-11T07:35:46Z,2405940,185,-1.80000000000000009992007221626408863812685012817382812500,0E-56
2022-02-10T21:47:18Z,2370660,181,1.70000000000000009436895709313830593600869178771972656250,0E-56
2022-02-10T21:46:18Z,2370600,181,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-02-10T21:45:18Z,2370539,181,3.90000000000000021649348980190552538260817527770996093750,0E-56
2022-02-10T21:44:18Z,2370480,181,4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-10T21:43:18Z,2370420,181,5.60000000000000031086244689504383131861686706542968750000,0E-56
2022-02-10T21:42:18Z,2370359,181,6.00000000000000033306690738754696212708950042724609375000,0E-56
2022-02-10T20:14:14Z,2365140,180,0.10000000000000000555111512312578270211815834045410156250,0E-56
2022-02-10T20:13:14Z,2365080,180,0.40000000000000002220446049250313080847263336181640625000,0E-56
2022-02-10T20:11:14Z,2364960,180,2.10000000000000011657341758564143674448132514953613281250,0E-56
2022-02-10T20:10:14Z,2364900,180,3.40000000000000018873791418627661187201738357543945312500,0E-56
2022-02-10T20:09:14Z,2364840,180,4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-02-10T20:08:14Z,2364779,180,5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-02-10T20:07:14Z,2364719,180,5.90000000000000032751579226442117942497134208679199218750,0E-56
2022-02-10T20:06:14Z,2364659,180,6.80000000000000037747582837255322374403476715087890625000,0E-56
2022-02-10T18:38:08Z,2359440,179,0.50000000000000002775557561562891351059079170227050781250,0E-56
2022-02-10T18:36:08Z,2359320,179,1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-02-10T18:35:08Z,2359260,179,3.00000000000000016653345369377348106354475021362304687500,0E-56
2022-02-10T18:34:08Z,2359200,179,3.90000000000000021649348980190552538260817527770996093750,0E-56
2022-02-10T18:33:08Z,2359139,179,4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-02-10T17:02:59Z,2353739,178,0.30000000000000001665334536937734810635447502136230468750,0E-56
2022-02-10T17:01:59Z,2353680,178,1.10000000000000006106226635438360972329974174499511718750,0E-56
2022-02-10T17:00:59Z,2353620,178,2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-02-10T16:59:59Z,2353560,178,3.00000000000000016653345369377348106354475021362304687500,0E-56
2022-02-10T10:58:36Z,2331900,175,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-10T10:57:36Z,2331840,175,-3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-02-10T10:56:36Z,2331780,175,-3.90000000000000021649348980190552538260817527770996093750,0E-56
2022-02-10T10:55:36Z,2331720,175,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-10T10:54:36Z,2331660,175,-4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-02-10T09:26:30Z,2326380,174,-1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-02-10T09:25:30Z,2326320,174,-2.20000000000000012212453270876721944659948348999023437500,0E-56
2022-02-10T09:24:30Z,2326260,174,-3.00000000000000016653345369377348106354475021362304687500,0E-56
2022-02-10T09:23:30Z,2326200,174,-3.40000000000000018873791418627661187201738357543945312500,0E-56
2022-02-10T09:22:30Z,2326140,174,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-10T09:21:30Z,2326080,174,-3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-02-10T09:20:30Z,2326020,174,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-10T07:53:19Z,2320800,173,-1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-02-10T07:52:19Z,2320740,173,-1.80000000000000009992007221626408863812685012817382812500,0E-56
2022-02-10T07:51:19Z,2320680,173,-1.80000000000000009992007221626408863812685012817382812500,0E-56
2022-02-10T07:50:19Z,2320620,173,-2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-02-10T07:49:19Z,2320560,173,-3.40000000000000018873791418627661187201738357543945312500,0E-56
2022-02-10T07:48:19Z,2320499,173,-3.60000000000000019984014443252817727625370025634765625000,0E-56
2022-02-10T07:47:19Z,2320440,173,-4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-02-10T07:46:19Z,2320380,173,-4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-02-10T07:45:19Z,2320320,173,-4.60000000000000025535129566378600429743528366088867187500,0E-56
2022-02-10T07:44:19Z,2320260,173,-4.60000000000000025535129566378600429743528366088867187500,0E-56
2022-02-09T21:59:28Z,2286000,164,1.10000000000000006106226635438360972329974174499511718750,0E-56
2022-02-09T21:58:28Z,2285940,164,2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-02-09T21:57:28Z,2285880,164,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-02-09T20:24:22Z,2280539,162,0.20000000000000001110223024625156540423631668090820312500,0E-56
2022-02-09T20:23:22Z,2280480,162,1.40000000000000007771561172376095782965421676635742187500,0E-56
2022-02-09T20:22:22Z,2280420,162,2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-02-09T20:21:22Z,2280360,162,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-02-09T20:20:22Z,2280300,162,3.90000000000000021649348980190552538260817527770996093750,0E-56
2022-02-09T20:19:22Z,2280240,162,4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-02-09T18:49:14Z,2275080,160,0.50000000000000002775557561562891351059079170227050781250,0E-56
2022-02-09T18:48:14Z,2275020,160,1.80000000000000009992007221626408863812685012817382812500,0E-56
2022-02-09T18:47:14Z,2274960,160,2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-02-09T18:46:14Z,2274900,160,3.00000000000000016653345369377348106354475021362304687500,0E-56
2022-02-09T18:45:14Z,2274839,160,4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-02-09T18:44:14Z,2274780,160,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-02-09T17:14:06Z,2269559,158,1.00000000000000005551115123125782702118158340454101562500,0E-56
2022-02-09T11:10:46Z,2248320,152,-5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-02-09T11:09:46Z,2248260,152,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-09T11:08:46Z,2248200,152,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-09T11:07:46Z,2248140,152,-6.20000000000000034416913763379852753132581710815429687500,0E-56
2022-02-09T11:06:46Z,2248080,152,-6.40000000000000035527136788005009293556213378906250000000,0E-56
2022-02-09T11:05:46Z,2248020,152,-6.40000000000000035527136788005009293556213378906250000000,0E-56
2022-02-09T09:38:39Z,2242980,150,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-09T09:37:39Z,2242920,150,-4.60000000000000025535129566378600429743528366088867187500,0E-56
2022-02-09T09:36:39Z,2242860,150,-4.80000000000000026645352591003756970167160034179687500000,0E-56
2022-02-09T09:35:39Z,2242800,150,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-09T09:34:39Z,2242740,150,-5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-02-09T09:33:39Z,2242680,150,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-09T09:32:39Z,2242620,150,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-09T09:31:39Z,2242560,150,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-09T08:06:31Z,2237580,149,-2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-02-09T08:05:31Z,2237520,149,-3.20000000000000017763568394002504646778106689453125000000,0E-56
2022-02-09T08:04:31Z,2237460,149,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-09T08:03:31Z,2237400,149,-4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-02-09T08:02:31Z,2237340,149,-4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-02-09T08:01:31Z,2237280,149,-5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-02-09T08:00:31Z,2237220,149,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-09T07:59:31Z,2237160,149,-5.60000000000000031086244689504383131861686706542968750000,0E-56
2022-02-09T07:58:31Z,2237100,149,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-09T07:57:31Z,2237040,149,-5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-02-08T20:35:36Z,2197860,117,1.60000000000000008881784197001252323389053344726562500000,0E-56
2022-02-08T20:34:36Z,2197800,117,2.20000000000000012212453270876721944659948348999023437500,0E-56
2022-02-08T20:33:36Z,2197740,117,2.90000000000000016098233857064769836142659187316894531250,0E-56
2022-02-08T20:32:36Z,2197680,117,4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-08T19:00:29Z,2192459,110,1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-02-08T18:59:29Z,2192400,110,2.00000000000000011102230246251565404236316680908203125000,0E-56
2022-02-08T18:57:29Z,2192280,110,4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-02-08T11:23:01Z,2166120,66,-6.00000000000000033306690738754696212708950042724609375000,0E-56
2022-02-08T11:20:59Z,2166000,64,-6.70000000000000037192471324942744104191660881042480468750,0E-56
2022-02-08T11:19:59Z,2165940,64,-6.90000000000000038302694349567900644615292549133300781250,0E-56
2022-02-08T09:43:47Z,2160360,52,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-02-08T09:43:47Z,2160360,52,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-02-08T08:16:43Z,2155320,47,-4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-02-08T08:15:43Z,2155260,47,-5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-02-08T08:14:42Z,2155200,47,-5.70000000000000031641356201816961402073502540588378906250,0E-56
2022-02-08T08:13:43Z,2155140,47,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-08T08:12:42Z,2155080,47,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-08T08:11:42Z,2155020,47,-6.20000000000000034416913763379852753132581710815429687500,0E-56
2022-02-08T06:40:40Z,2149740,38,-5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-02-07T20:48:53Z,2115959,196,1.90000000000000010547118733938987134024500846862792968750,0E-56
2022-02-07T20:47:53Z,2115900,196,2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-02-07T20:46:53Z,2115840,196,3.60000000000000019984014443252817727625370025634765625000,0E-56
2022-02-07T20:45:53Z,2115780,196,4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-02-07T11:34:03Z,2083980,108,-6.40000000000000035527136788005009293556213378906250000000,0E-56
2022-02-07T09:58:00Z,2078460,95,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-07T09:57:00Z,2078400,95,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-07T08:31:53Z,2073480,88,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-07T08:30:53Z,2073419,88,-4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-02-07T08:29:53Z,2073360,88,-4.60000000000000025535129566378600429743528366088867187500,0E-56
2022-02-06T21:02:48Z,2033940,20,1.00000000000000005551115123125782702118158340454101562500,0E-56
2022-02-06T21:01:48Z,2033880,20,2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-02-06T21:00:48Z,2033820,20,2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-02-06T20:59:48Z,2033760,20,3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-02-06T20:58:48Z,2033700,20,3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-02-06T20:57:48Z,2033640,20,4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-02-06T19:27:41Z,2028480,13,1.40000000000000007771561172376095782965421676635742187500,0E-56
2022-02-06T19:26:41Z,2028420,13,2.30000000000000012767564783189300214871764183044433593750,0E-56
2022-02-06T19:25:41Z,2028360,13,2.70000000000000014988010832439613295719027519226074218750,0E-56
2022-02-06T19:24:41Z,2028300,13,3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-02-06T19:23:41Z,2028240,13,4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-02-06T19:22:41Z,2028180,13,5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-06T10:15:59Z,1996440,235,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-06T10:14:59Z,1996380,235,-5.60000000000000031086244689504383131861686706542968750000,0E-56
2022-02-06T10:13:59Z,1996320,235,-5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-06T10:12:59Z,1996260,235,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-02-06T10:11:59Z,1996200,235,-6.30000000000000034972025275692431023344397544860839843750,0E-56
2022-02-05T21:15:50Z,1951200,199,1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-02-05T21:14:50Z,1951139,199,2.00000000000000011102230246251565404236316680908203125000,0E-56
2022-02-05T21:13:50Z,1951080,199,2.50000000000000013877787807814456755295395851135253906250,0E-56
2022-02-05T21:12:50Z,1951019,199,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-02-05T21:11:50Z,1950960,199,4.70000000000000026090241078691178699955344200134277343750,0E-56
2022-02-05T19:40:42Z,1945740,196,0.80000000000000004440892098500626161694526672363281250000,0E-56
2022-02-05T19:39:42Z,1945679,196,2.20000000000000012212453270876721944659948348999023437500,0E-56
2022-02-05T19:38:42Z,1945620,196,2.80000000000000015543122344752191565930843353271484375000,0E-56
2022-02-05T19:37:42Z,1945559,196,3.30000000000000018318679906315082916989922523498535156250,0E-56
2022-02-05T19:36:42Z,1945500,196,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-02-05T18:05:34Z,1940220,192,2.00000000000000011102230246251565404236316680908203125000,0E-56
2022-02-05T18:04:34Z,1940160,192,2.60000000000000014432899320127035025507211685180664062500,0E-56
2022-02-05T12:25:14Z,1920360,180,6.60000000000000036637359812630165833979845046997070312500,0E-56
2022-02-05T12:24:14Z,1920300,180,6.00000000000000033306690738754696212708950042724609375000,0E-56
2022-02-05T12:23:14Z,1920240,180,5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-02-05T12:22:14Z,1920180,180,4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-02-05T12:21:14Z,1920120,180,3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-02-05T12:21:14Z,1920120,180,3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-02-05T10:29:00Z,1913580,174,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-05T10:28:00Z,1913520,174,-5.60000000000000031086244689504383131861686706542968750000,0E-56
2022-02-05T10:27:00Z,1913460,174,-5.40000000000000029976021664879226591438055038452148437500,0E-56
2022-02-05T10:26:00Z,1913400,174,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-05T10:25:00Z,1913340,174,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-02-05T10:23:00Z,1913220,174,-5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-02-05T08:56:52Z,1908180,173,-3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-05T08:55:52Z,1908120,173,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-05T08:54:52Z,1908060,173,-4.20000000000000023314683517128287348896265029907226562500,0E-56
2022-02-05T08:53:52Z,1908000,173,-4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-05T08:52:52Z,1907940,173,-4.90000000000000027200464103316335240378975868225097656250,0E-56
2022-02-05T08:51:52Z,1907880,173,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-05T08:50:52Z,1907820,173,-5.00000000000000027755575615628913510590791702270507812500,0E-56
2022-02-05T08:49:52Z,1907760,173,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-05T07:22:52Z,1902660,172,-4.10000000000000022759572004815709078684449195861816406250,0E-56
2022-02-05T07:21:52Z,1902600,172,-4.50000000000000024980018054066022159531712532043457031250,0E-56
2022-02-05T07:19:52Z,1902480,172,-5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-02-05T07:17:52Z,1902360,172,-6.00000000000000033306690738754696212708950042724609375000,0E-56
2022-02-05T07:16:52Z,1902300,172,-6.30000000000000034972025275692431023344397544860839843750,0E-56
2022-02-04T21:27:58Z,1868220,152,2.00000000000000011102230246251565404236316680908203125000,0E-56
2022-02-04T21:26:58Z,1868160,152,3.10000000000000017208456881689926376566290855407714843750,0E-56
2022-02-04T19:53:47Z,1862819,145,1.10000000000000006106226635438360972329974174499511718750,0E-56
2022-02-04T19:52:47Z,1862759,145,2.00000000000000011102230246251565404236316680908203125000,0E-56
2022-02-04T19:51:47Z,1862700,145,3.40000000000000018873791418627661187201738357543945312500,0E-56
2022-02-04T19:50:47Z,1862640,145,3.60000000000000019984014443252817727625370025634765625000,0E-56
2022-02-04T19:49:47Z,1862580,145,4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-02-04T18:18:41Z,1857360,140,1.40000000000000007771561172376095782965421676635742187500,0E-56
2022-02-04T18:17:41Z,1857300,140,2.90000000000000016098233857064769836142659187316894531250,0E-56
2022-02-04T18:15:41Z,1857180,140,3.70000000000000020539125955565395997837185859680175781250,0E-56
2022-02-04T16:44:35Z,1851960,133,0.50000000000000002775557561562891351059079170227050781250,0E-56
2022-02-04T12:39:25Z,1837680,116,7.30000000000000040523140398818213725462555885314941406250,0E-56
2022-02-04T12:38:25Z,1837620,116,5.90000000000000032751579226442117942497134208679199218750,0E-56
2022-02-04T12:37:25Z,1837560,116,5.50000000000000030531133177191804861649870872497558593750,0E-56
2022-02-04T12:36:25Z,1837500,116,5.10000000000000028310687127941491780802607536315917968750,0E-56
2022-02-04T12:35:25Z,1837440,116,4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-04T12:34:25Z,1837380,116,3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-02-04T12:34:25Z,1837380,116,3.50000000000000019428902930940239457413554191589355468750,0E-56
2022-02-04T10:42:07Z,1830900,102,-4.80000000000000026645352591003756970167160034179687500000,0E-56
2022-02-04T10:41:07Z,1830840,102,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-04T07:34:58Z,1819979,89,-4.40000000000000024424906541753443889319896697998046875000,0E-56
2022-02-04T07:33:58Z,1819919,89,-4.60000000000000025535129566378600429743528366088867187500,0E-56
2022-02-04T07:32:58Z,1819859,89,-5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-02-04T07:31:58Z,1819800,89,-5.20000000000000028865798640254070051014423370361328125000,0E-56
2022-02-04T07:29:58Z,1819680,89,-5.80000000000000032196467714129539672285318374633789062500,0E-56
2022-02-04T07:27:58Z,1819560,89,-6.10000000000000033861802251067274482920765876770019531250,0E-56
2022-02-03T21:42:10Z,1785720,16,1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-02-03T21:41:10Z,1785660,16,2.40000000000000013322676295501878485083580017089843750000,0E-56
2022-02-03T21:40:10Z,1785600,16,3.20000000000000017763568394002504646778106689453125000000,0E-56
2022-02-03T21:39:10Z,1785540,16,4.10000000000000022759572004815709078684449195861816406250,0E-56
2022-02-03T20:07:03Z,1780259,255,1.30000000000000007216449660063517512753605842590332031250,0E-56
2022-02-03T20:06:03Z,1780200,255,1.70000000000000009436895709313830593600869178771972656250,0E-56
2022-02-03T20:05:03Z,1780140,255,2.70000000000000014988010832439613295719027519226074218750,0E-56
2022-02-03T20:04:03Z,1780079,255,4.00000000000000022204460492503130808472633361816406250000,0E-56
2022-02-03T20:03:03Z,1780020,255,4.30000000000000023869795029440865619108080863952636718750,0E-56
2022-02-03T20:02:03Z,1779959,255,5.30000000000000029420910152566648321226239204406738281250,0E-56
2022-02-03T20:01:03Z,1779900,255,6.30000000000000034972025275692431023344397544860839843750,0E-56
2022-02-03T20:00:03Z,1779840,255,7.10000000000000039412917374193057185038924217224121093750,0E-56
2022-02-02T13:02:24Z,1672740,52,4.80000000000000026645352591003756970167160034179687500000,0E-56
2022-02-02T13:01:24Z,1672680,52,3.90000000000000021649348980190552538260817527770996093750,0E-56
2022-02-02T13:00:24Z,1672619,52,3.60000000000000019984014443252817727625370025634765625000,0E-56
2022-02-02T12:57:24Z,1672440,52,1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-02-02T12:57:24Z,1672440,52,1.20000000000000006661338147750939242541790008544921875000,0E-56
2022-02-01T12:29:06Z,1587420,229,8.70000000000000048294701571194309508427977561950683593750,0E-56
2022-02-01T01:53:20Z,1549920,223,-3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-01-31T13:31:17Z,1506180,214,9.10000000000000050515147620444622589275240898132324218750,0E-56
2022-01-31T13:24:17Z,1505760,214,3.80000000000000021094237467877974268049001693725585937500,0E-56
2022-01-31T12:43:10Z,1503360,213,8.80000000000000048849813083506887778639793395996093750000,0E-56
