timestamp,TotalUptime,Theta,PanelYpTemperature,PanelYmTemperature,PanelXpTemperature,PanelXmTemperature,BatteryGGTemperature,MCUTemp
2022-02-21T19:15:36Z,3419843,79,-19.6,-19.3,-20.3,-15.4,0.5,-6.7
2022-02-21T19:16:36Z,3419903,79,-20.6,-20.3,-21.3,-16.3,-0.1,-7.2
2022-02-21T19:17:36Z,3419963,79,-21.6,-21.2,-22.3,-17.2,-0.7,-7.7
2022-02-21T19:18:36Z,3420023,79,-22.5,-22.1,-23.3,-18.1,-1.3,-9.5
2022-02-21T19:22:36Z,3420263,79,-26.2,-26.3,-27,-22,-4.2,-12.8
2022-02-21T20:51:44Z,3425611,79,-21,-20.6,-21.8,-16.6,-0.7,-8.3
2022-02-21T20:52:44Z,3425671,79,-21.9,-21.5,-22.8,-17.4,-1.3,-8.8
2022-02-21T20:53:44Z,3425731,79,-22.9,-22.4,-23.7,-18.3,-1.9,-9.5
2022-02-21T20:54:44Z,3425791,79,-23.8,-23.3,-24.6,-19.1,-3,-10.4
2022-02-21T20:55:44Z,3425851,79,-24.7,-24.2,-25.5,-19.9,-3.6,-10.7
2022-02-21T20:56:44Z,3425911,79,-25.6,-25.1,-26.5,-20.6,-4.2,-12
2022-02-21T20:57:44Z,3425971,79,-26.4,-26,-27.3,-21.4,-4.8,-12.2
2022-02-22T02:03:09Z,3444297,79,-2.9,10.4,-8.9,8.2,-0.7,1.4
2022-02-22T08:18:39Z,3466825,79,-9.4,5.1,-16.2,4.5,-3.6,-2.6
2022-02-22T09:52:45Z,3472471,79,-10.8,2.9,-17.8,3.4,-4.2,-3.9
2022-02-22T09:53:45Z,3472531,79,-9,3.6,-16.2,5.3,-3,-2.8
2022-02-22T09:54:45Z,3472591,79,-7.6,5.6,-14.5,6.1,-2.4,-2
2022-02-22T09:55:45Z,3472651,79,-6.7,7.5,-12.8,6.4,-1.9,-0.5
2022-02-22T09:56:45Z,3472711,79,-4.9,9.1,-11.1,7.5,-1.3,0.1
2022-02-22T11:24:51Z,3477997,79,-14.6,-2.9,-22.7,-0.8,-6,-7.5
2022-02-22T11:25:51Z,3478057,79,-14.1,-0.6,-21.3,-0.3,-5.4,-6.5
2022-02-22T11:26:51Z,3478117,79,-12.6,1.3,-19.8,1,-4.8,-4.9
2022-02-22T11:27:51Z,3478177,79,-11,2.1,-18.3,3,-4.2,-4.6
2022-02-22T11:28:51Z,3478237,79,-9.2,3.3,-16.6,4.7,-3.6,-3.5
2022-02-22T19:02:15Z,3505440,79,-20.7,-20.3,-21.4,-16.4,-0.7,-8.2
2022-02-22T19:03:15Z,3505500,79,-21.6,-21.3,-22.4,-17.4,-1.3,-8.5
2022-02-22T19:04:15Z,3505560,79,-22.6,-22.3,-23.4,-18.3,-1.9,-9.4
2022-02-22T19:05:15Z,3505620,79,-23.6,-23.3,-24.4,-19.1,-3,-10.2
2022-02-22T19:06:15Z,3505680,79,-24.4,-24.2,-25.3,-19.9,-3.6,-11.1
2022-02-22T19:07:15Z,3505740,79,-25.3,-25.1,-26.3,-20.8,-4.2,-11.5
2022-02-23T01:50:52Z,3529955,83,-2,8.8,-9.3,4.6,-2.4,0.7
2022-02-23T01:52:52Z,3530075,83,1,10.8,-5.8,7.6,-0.7,2.7
2022-02-23T12:27:31Z,3568151,89,-21.3,-21.8,-22.1,-18.1,-1.9,-8.9
2022-02-24T12:55:25Z,3656212,111,12.8,13.8,9.1,7.7,4.6,9.4
2022-02-24T12:56:26Z,3656272,111,14.4,13.1,10,8.5,4.6,10
2022-02-25T01:24:08Z,3701131,120,3.5,4.5,0.3,-1.5,-1.9,1.5
2022-02-25T01:25:08Z,3701191,120,4.2,6,1.7,-0.6,-1.3,2.2
2022-02-25T01:26:08Z,3701251,120,5.5,6.5,2.7,0.6,-0.7,3.6
2022-02-25T01:27:08Z,3701311,120,6.6,7.8,3.8,1.6,-0.1,3.9
2022-02-26T12:30:33Z,3827504,142,13.8,14.9,10.4,9.6,6.3,10.6
2022-02-26T12:31:33Z,3827564,142,14.8,14.4,11.2,10.3,6.9,11.6
2022-02-26T12:32:33Z,3827624,142,15,15.3,12,10.1,7.5,12.3
2022-02-26T12:33:33Z,3827684,142,16,14.8,12.5,10.6,8.1,12.4
2022-03-08T02:07:31Z,4654012,61,5.1,7.3,2.9,0.4,-0.7,2.5
